Position,row,col,imagerow,imagecol,index,is_center
91x44,91,44,2444.313131313131,1159.0,4910,0
91x45,91,45,2444.313131313131,1186.2727272727273,4911,0
8x54,8,54,178.0,1432.0,4912,1
8x55,8,55,178.0,1459.2727272727273,4913,0
9x54,9,54,205.31313131313132,1432.0,4914,0
9x55,9,55,205.31313131313132,1459.2727272727273,4915,0
60x34,60,34,1598.0,886.0,4916,1
60x35,60,35,1598.0,913.2727272727273,4917,0
61x34,61,34,1625.3131313131314,886.0,4918,0
61x35,61,35,1625.3131313131314,913.2727272727273,4919,0
66x72,66,72,1762.0,1923.0,4920,1
66x73,66,73,1762.0,1950.2727272727273,4921,0
67x72,67,72,1789.3131313131314,1923.0,4922,0
67x73,67,73,1789.3131313131314,1950.2727272727273,4923,0
30x90,30,90,778.0,2414.0,4924,1
30x91,30,91,778.0,2441.2727272727275,4925,0
31x90,31,90,805.3131313131313,2414.0,4926,0
31x91,31,91,805.3131313131313,2441.2727272727275,4927,0
38x78,38,78,997.0,2086.0,4928,1
38x79,38,79,997.0,2113.2727272727275,4929,0
39x78,39,78,1024.3131313131314,2086.0,4930,0
39x79,39,79,1024.3131313131314,2113.2727272727275,4931,0
44x80,44,80,1161.0,2141.0,4932,1
44x81,44,81,1161.0,2168.2727272727275,4933,0
45x80,45,80,1188.3131313131314,2141.0,4934,0
45x81,45,81,1188.3131313131314,2168.2727272727275,4935,0
26x28,26,28,669.0,723.0,4936,1
26x29,26,29,669.0,750.2727272727273,4937,0
27x28,27,28,696.3131313131313,723.0,4938,0
27x29,27,29,696.3131313131313,750.2727272727273,4939,0
30x70,30,70,778.0,1868.0,4940,1
30x71,30,71,778.0,1895.2727272727273,4941,0
31x70,31,70,805.3131313131313,1868.0,4942,0
31x71,31,71,805.3131313131313,1895.2727272727273,4943,0
48x80,48,80,1270.0,2141.0,4944,1
48x81,48,81,1270.0,2168.2727272727275,4945,0
49x80,49,80,1297.3131313131314,2141.0,4946,0
49x81,49,81,1297.3131313131314,2168.2727272727275,4947,0
64x32,64,32,1707.0,832.0,4948,1
64x33,64,33,1707.0,859.2727272727273,4949,0
65x32,65,32,1734.3131313131314,832.0,4950,0
65x33,65,33,1734.3131313131314,859.2727272727273,4951,0
44x34,44,34,1161.0,886.0,4952,1
44x35,44,35,1161.0,913.2727272727273,4953,0
45x34,45,34,1188.3131313131314,886.0,4954,0
45x35,45,35,1188.3131313131314,913.2727272727273,4955,0
70x84,70,84,1871.0,2250.0,4956,1
70x85,70,85,1871.0,2277.2727272727275,4957,0
71x84,71,84,1898.3131313131314,2250.0,4958,0
71x85,71,85,1898.3131313131314,2277.2727272727275,4959,0
12x36,12,36,287.0,941.0,4960,1
12x37,12,37,287.0,968.2727272727273,4961,0
13x36,13,36,314.3131313131313,941.0,4962,0
13x37,13,37,314.3131313131313,968.2727272727273,4963,0
58x14,58,14,1543.0,341.0,4964,1
58x15,58,15,1543.0,368.27272727272725,4965,0
59x14,59,14,1570.3131313131314,341.0,4966,0
59x15,59,15,1570.3131313131314,368.27272727272725,4967,0
76x30,76,30,2035.0,777.0,4968,1
76x31,76,31,2035.0,804.2727272727273,4969,0
77x30,77,30,2062.313131313131,777.0,4970,0
77x31,77,31,2062.313131313131,804.2727272727273,4971,0
66x62,66,62,1762.0,1650.0,4972,1
66x63,66,63,1762.0,1677.2727272727273,4973,0
67x62,67,62,1789.3131313131314,1650.0,4974,0
67x63,67,63,1789.3131313131314,1677.2727272727273,4975,0
84x84,84,84,2253.0,2250.0,4976,1
84x85,84,85,2253.0,2277.2727272727275,4977,0
85x84,85,84,2280.313131313131,2250.0,4978,0
85x85,85,85,2280.313131313131,2277.2727272727275,4979,0
4x42,4,42,68.0,1105.0,4980,1
4x43,4,43,68.0,1132.2727272727273,4981,0
5x42,5,42,95.31313131313131,1105.0,4982,0
5x43,5,43,95.31313131313131,1132.2727272727273,4983,0
56x70,56,70,1489.0,1868.0,4984,1
56x71,56,71,1489.0,1895.2727272727273,4985,0
57x70,57,70,1516.3131313131314,1868.0,4986,0
57x71,57,71,1516.3131313131314,1895.2727272727273,4987,0
30x52,30,52,778.0,1377.0,4988,1
30x53,30,53,778.0,1404.2727272727273,4989,0
31x52,31,52,805.3131313131313,1377.0,4990,0
31x53,31,53,805.3131313131313,1404.2727272727273,4991,0
90x10,90,10,2417.0,232.0,4992,1
90x11,90,11,2417.0,259.27272727272725,4993,0
91x10,91,10,2444.313131313131,232.0,4994,0
91x11,91,11,2444.313131313131,259.27272727272725,4995,0
56x86,56,86,1489.0,2305.0,4996,1
56x87,56,87,1489.0,2332.2727272727275,4997,0
57x86,57,86,1516.3131313131314,2305.0,4998,0
57x87,57,87,1516.3131313131314,2332.2727272727275,4999,0
12x56,12,56,287.0,1486.0,5000,1
12x57,12,57,287.0,1513.2727272727273,5001,0
13x56,13,56,314.3131313131313,1486.0,5002,0
13x57,13,57,314.3131313131313,1513.2727272727273,5003,0
78x24,78,24,2089.0,614.0,5004,1
78x25,78,25,2089.0,641.2727272727273,5005,0
79x24,79,24,2116.313131313131,614.0,5006,0
79x25,79,25,2116.313131313131,641.2727272727273,5007,0
10x46,10,46,232.0,1214.0,5008,1
10x47,10,47,232.0,1241.2727272727273,5009,0
11x46,11,46,259.3131313131313,1214.0,5010,0
11x47,11,47,259.3131313131313,1241.2727272727273,5011,0
26x76,26,76,669.0,2032.0,5012,1
26x77,26,77,669.0,2059.2727272727275,5013,0
27x76,27,76,696.3131313131313,2032.0,5014,0
27x77,27,77,696.3131313131313,2059.2727272727275,5015,0
44x94,44,94,1161.0,2523.0,5016,1
44x95,44,95,1161.0,2550.2727272727275,5017,0
45x94,45,94,1188.3131313131314,2523.0,5018,0
45x95,45,95,1188.3131313131314,2550.2727272727275,5019,0
74x78,74,78,1980.0,2086.0,5020,1
74x79,74,79,1980.0,2113.2727272727275,5021,0
75x78,75,78,2007.3131313131314,2086.0,5022,0
75x79,75,79,2007.3131313131314,2113.2727272727275,5023,0
24x58,24,58,615.0,1541.0,5024,1
24x59,24,59,615.0,1568.2727272727273,5025,0
25x58,25,58,642.3131313131313,1541.0,5026,0
25x59,25,59,642.3131313131313,1568.2727272727273,5027,0
70x62,70,62,1871.0,1650.0,5028,1
70x63,70,63,1871.0,1677.2727272727273,5029,0
71x62,71,62,1898.3131313131314,1650.0,5030,0
71x63,71,63,1898.3131313131314,1677.2727272727273,5031,0
80x54,80,54,2144.0,1432.0,5032,1
80x55,80,55,2144.0,1459.2727272727273,5033,0
81x54,81,54,2171.313131313131,1432.0,5034,0
81x55,81,55,2171.313131313131,1459.2727272727273,5035,0
46x82,46,82,1215.0,2195.0,5036,1
46x83,46,83,1215.0,2222.2727272727275,5037,0
47x82,47,82,1242.3131313131314,2195.0,5038,0
47x83,47,83,1242.3131313131314,2222.2727272727275,5039,0
70x18,70,18,1871.0,450.0,5040,1
70x19,70,19,1871.0,477.27272727272725,5041,0
71x18,71,18,1898.3131313131314,450.0,5042,0
71x19,71,19,1898.3131313131314,477.27272727272725,5043,0
72x84,72,84,1926.0,2250.0,5044,1
72x85,72,85,1926.0,2277.2727272727275,5045,0
73x84,73,84,1953.3131313131314,2250.0,5046,0
73x85,73,85,1953.3131313131314,2277.2727272727275,5047,0
68x12,68,12,1816.0,286.0,5048,1
68x13,68,13,1816.0,313.27272727272725,5049,0
69x12,69,12,1843.3131313131314,286.0,5050,0
69x13,69,13,1843.3131313131314,313.27272727272725,5051,0
88x34,88,34,2363.0,886.0,5052,1
88x35,88,35,2363.0,913.2727272727273,5053,0
89x34,89,34,2390.313131313131,886.0,5054,0
89x35,89,35,2390.313131313131,913.2727272727273,5055,0
36x36,36,36,942.0,941.0,5056,1
36x37,36,37,942.0,968.2727272727273,5057,0
37x36,37,36,969.3131313131313,941.0,5058,0
37x37,37,37,969.3131313131313,968.2727272727273,5059,0
74x38,74,38,1980.0,995.0,5060,1
74x39,74,39,1980.0,1022.2727272727273,5061,0
75x38,75,38,2007.3131313131314,995.0,5062,0
75x39,75,39,2007.3131313131314,1022.2727272727273,5063,0
40x98,40,98,1052.0,2632.0,5064,1
40x99,40,99,1052.0,2659.2727272727275,5065,0
41x98,41,98,1079.3131313131314,2632.0,5066,0
41x99,41,99,1079.3131313131314,2659.2727272727275,5067,0
60x64,60,64,1598.0,1705.0,5068,1
60x65,60,65,1598.0,1732.2727272727273,5069,0
61x64,61,64,1625.3131313131314,1705.0,5070,0
61x65,61,65,1625.3131313131314,1732.2727272727273,5071,0
22x40,22,40,560.0,1050.0,5072,1
22x41,22,41,560.0,1077.2727272727273,5073,0
23x40,23,40,587.3131313131313,1050.0,5074,0
23x41,23,41,587.3131313131313,1077.2727272727273,5075,0
28x54,28,54,724.0,1432.0,5076,1
28x55,28,55,724.0,1459.2727272727273,5077,0
29x54,29,54,751.3131313131313,1432.0,5078,0
29x55,29,55,751.3131313131313,1459.2727272727273,5079,0
16x30,16,30,396.0,777.0,5080,1
16x31,16,31,396.0,804.2727272727273,5081,0
17x30,17,30,423.3131313131313,777.0,5082,0
17x31,17,31,423.3131313131313,804.2727272727273,5083,0
10x64,10,64,232.0,1705.0,5084,1
10x65,10,65,232.0,1732.2727272727273,5085,0
11x64,11,64,259.3131313131313,1705.0,5086,0
11x65,11,65,259.3131313131313,1732.2727272727273,5087,0
20x92,20,92,505.0,2468.0,5088,1
20x93,20,93,505.0,2495.2727272727275,5089,0
21x92,21,92,532.3131313131313,2468.0,5090,0
21x93,21,93,532.3131313131313,2495.2727272727275,5091,0
60x22,60,22,1598.0,559.0,5092,1
60x23,60,23,1598.0,586.2727272727273,5093,0
61x22,61,22,1625.3131313131314,559.0,5094,0
61x23,61,23,1625.3131313131314,586.2727272727273,5095,0
66x22,66,22,1762.0,559.0,5096,1
66x23,66,23,1762.0,586.2727272727273,5097,0
67x22,67,22,1789.3131313131314,559.0,5098,0
67x23,67,23,1789.3131313131314,586.2727272727273,5099,0
40x32,40,32,1052.0,832.0,5100,1
40x33,40,33,1052.0,859.2727272727273,5101,0
41x32,41,32,1079.3131313131314,832.0,5102,0
41x33,41,33,1079.3131313131314,859.2727272727273,5103,0
26x86,26,86,669.0,2305.0,5104,1
26x87,26,87,669.0,2332.2727272727275,5105,0
27x86,27,86,696.3131313131313,2305.0,5106,0
27x87,27,87,696.3131313131313,2332.2727272727275,5107,0
56x12,56,12,1489.0,286.0,5108,1
56x13,56,13,1489.0,313.27272727272725,5109,0
57x12,57,12,1516.3131313131314,286.0,5110,0
57x13,57,13,1516.3131313131314,313.27272727272725,5111,0
98x68,98,68,2636.0,1814.0,5112,1
98x69,98,69,2636.0,1841.2727272727273,5113,0
99x68,99,68,2663.313131313131,1814.0,5114,0
99x69,99,69,2663.313131313131,1841.2727272727273,5115,0
38x92,38,92,997.0,2468.0,5116,1
38x93,38,93,997.0,2495.2727272727275,5117,0
39x92,39,92,1024.3131313131314,2468.0,5118,0
39x93,39,93,1024.3131313131314,2495.2727272727275,5119,0
66x76,66,76,1762.0,2032.0,5120,1
66x77,66,77,1762.0,2059.2727272727275,5121,0
67x76,67,76,1789.3131313131314,2032.0,5122,0
67x77,67,77,1789.3131313131314,2059.2727272727275,5123,0
18x80,18,80,451.0,2141.0,5124,1
18x81,18,81,451.0,2168.2727272727275,5125,0
19x80,19,80,478.3131313131313,2141.0,5126,0
19x81,19,81,478.3131313131313,2168.2727272727275,5127,0
22x36,22,36,560.0,941.0,5128,1
22x37,22,37,560.0,968.2727272727273,5129,0
23x36,23,36,587.3131313131313,941.0,5130,0
23x37,23,37,587.3131313131313,968.2727272727273,5131,0
94x10,94,10,2526.0,232.0,5132,1
94x11,94,11,2526.0,259.27272727272725,5133,0
95x10,95,10,2553.313131313131,232.0,5134,0
95x11,95,11,2553.313131313131,259.27272727272725,5135,0
76x74,76,74,2035.0,1977.0,5136,1
76x75,76,75,2035.0,2004.2727272727273,5137,0
77x74,77,74,2062.313131313131,1977.0,5138,0
77x75,77,75,2062.313131313131,2004.2727272727273,5139,0
8x52,8,52,178.0,1377.0,5140,1
8x53,8,53,178.0,1404.2727272727273,5141,0
9x52,9,52,205.31313131313132,1377.0,5142,0
9x53,9,53,205.31313131313132,1404.2727272727273,5143,0
48x90,48,90,1270.0,2414.0,5144,1
48x91,48,91,1270.0,2441.2727272727275,5145,0
49x90,49,90,1297.3131313131314,2414.0,5146,0
49x91,49,91,1297.3131313131314,2441.2727272727275,5147,0
48x28,48,28,1270.0,723.0,5148,1
48x29,48,29,1270.0,750.2727272727273,5149,0
49x28,49,28,1297.3131313131314,723.0,5150,0
49x29,49,29,1297.3131313131314,750.2727272727273,5151,0
36x86,36,86,942.0,2305.0,5152,1
36x87,36,87,942.0,2332.2727272727275,5153,0
37x86,37,86,969.3131313131313,2305.0,5154,0
37x87,37,87,969.3131313131313,2332.2727272727275,5155,0
84x8,84,8,2253.0,177.0,5156,1
84x9,84,9,2253.0,204.27272727272728,5157,0
85x8,85,8,2280.313131313131,177.0,5158,0
85x9,85,9,2280.313131313131,204.27272727272728,5159,0
56x72,56,72,1489.0,1923.0,5160,1
56x73,56,73,1489.0,1950.2727272727273,5161,0
57x72,57,72,1516.3131313131314,1923.0,5162,0
57x73,57,73,1516.3131313131314,1950.2727272727273,5163,0
82x6,82,6,2199.0,123.0,5164,1
82x7,82,7,2199.0,150.27272727272728,5165,0
83x6,83,6,2226.313131313131,123.0,5166,0
83x7,83,7,2226.313131313131,150.27272727272728,5167,0
92x92,92,92,2472.0,2468.0,5168,1
92x93,92,93,2472.0,2495.2727272727275,5169,0
93x92,93,92,2499.313131313131,2468.0,5170,0
93x93,93,93,2499.313131313131,2495.2727272727275,5171,0
40x20,40,20,1052.0,505.0,5172,1
40x21,40,21,1052.0,532.2727272727273,5173,0
41x20,41,20,1079.3131313131314,505.0,5174,0
41x21,41,21,1079.3131313131314,532.2727272727273,5175,0
68x20,68,20,1816.0,505.0,5176,1
68x21,68,21,1816.0,532.2727272727273,5177,0
69x20,69,20,1843.3131313131314,505.0,5178,0
69x21,69,21,1843.3131313131314,532.2727272727273,5179,0
16x40,16,40,396.0,1050.0,5180,1
16x41,16,41,396.0,1077.2727272727273,5181,0
17x40,17,40,423.3131313131313,1050.0,5182,0
17x41,17,41,423.3131313131313,1077.2727272727273,5183,0
22x30,22,30,560.0,777.0,5184,1
22x31,22,31,560.0,804.2727272727273,5185,0
23x30,23,30,587.3131313131313,777.0,5186,0
23x31,23,31,587.3131313131313,804.2727272727273,5187,0
22x28,22,28,560.0,723.0,5188,1
22x29,22,29,560.0,750.2727272727273,5189,0
23x28,23,28,587.3131313131313,723.0,5190,0
23x29,23,29,587.3131313131313,750.2727272727273,5191,0
50x60,50,60,1325.0,1595.0,5192,1
50x61,50,61,1325.0,1622.2727272727273,5193,0
51x60,51,60,1352.3131313131314,1595.0,5194,0
51x61,51,61,1352.3131313131314,1622.2727272727273,5195,0
24x30,24,30,615.0,777.0,5196,1
24x31,24,31,615.0,804.2727272727273,5197,0
25x30,25,30,642.3131313131313,777.0,5198,0
25x31,25,31,642.3131313131313,804.2727272727273,5199,0
82x14,82,14,2199.0,341.0,5200,1
82x15,82,15,2199.0,368.27272727272725,5201,0
83x14,83,14,2226.313131313131,341.0,5202,0
83x15,83,15,2226.313131313131,368.27272727272725,5203,0
78x52,78,52,2089.0,1377.0,5204,1
78x53,78,53,2089.0,1404.2727272727273,5205,0
79x52,79,52,2116.313131313131,1377.0,5206,0
79x53,79,53,2116.313131313131,1404.2727272727273,5207,0
46x58,46,58,1215.0,1541.0,5208,1
46x59,46,59,1215.0,1568.2727272727273,5209,0
47x58,47,58,1242.3131313131314,1541.0,5210,0
47x59,47,59,1242.3131313131314,1568.2727272727273,5211,0
56x50,56,50,1489.0,1323.0,5212,1
56x51,56,51,1489.0,1350.2727272727273,5213,0
57x50,57,50,1516.3131313131314,1323.0,5214,0
57x51,57,51,1516.3131313131314,1350.2727272727273,5215,0
76x72,76,72,2035.0,1923.0,5216,1
76x73,76,73,2035.0,1950.2727272727273,5217,0
77x72,77,72,2062.313131313131,1923.0,5218,0
77x73,77,73,2062.313131313131,1950.2727272727273,5219,0
56x66,56,66,1489.0,1759.0,5220,1
56x67,56,67,1489.0,1786.2727272727273,5221,0
57x66,57,66,1516.3131313131314,1759.0,5222,0
57x67,57,67,1516.3131313131314,1786.2727272727273,5223,0
34x74,34,74,888.0,1977.0,5224,1
34x75,34,75,888.0,2004.2727272727273,5225,0
35x74,35,74,915.3131313131313,1977.0,5226,0
35x75,35,75,915.3131313131313,2004.2727272727273,5227,0
96x22,96,22,2581.0,559.0,5228,1
96x23,96,23,2581.0,586.2727272727273,5229,0
97x22,97,22,2608.313131313131,559.0,5230,0
97x23,97,23,2608.313131313131,586.2727272727273,5231,0
76x48,76,48,2035.0,1268.0,5232,1
76x49,76,49,2035.0,1295.2727272727273,5233,0
77x48,77,48,2062.313131313131,1268.0,5234,0
77x49,77,49,2062.313131313131,1295.2727272727273,5235,0
48x64,48,64,1270.0,1705.0,5236,1
48x65,48,65,1270.0,1732.2727272727273,5237,0
49x64,49,64,1297.3131313131314,1705.0,5238,0
49x65,49,65,1297.3131313131314,1732.2727272727273,5239,0
62x28,62,28,1652.0,723.0,5240,1
62x29,62,29,1652.0,750.2727272727273,5241,0
63x28,63,28,1679.3131313131314,723.0,5242,0
63x29,63,29,1679.3131313131314,750.2727272727273,5243,0
90x32,90,32,2417.0,832.0,5244,1
90x33,90,33,2417.0,859.2727272727273,5245,0
91x32,91,32,2444.313131313131,832.0,5246,0
91x33,91,33,2444.313131313131,859.2727272727273,5247,0
52x28,52,28,1379.0,723.0,5248,1
52x29,52,29,1379.0,750.2727272727273,5249,0
53x28,53,28,1406.3131313131314,723.0,5250,0
53x29,53,29,1406.3131313131314,750.2727272727273,5251,0
76x66,76,66,2035.0,1759.0,5252,1
76x67,76,67,2035.0,1786.2727272727273,5253,0
77x66,77,66,2062.313131313131,1759.0,5254,0
77x67,77,67,2062.313131313131,1786.2727272727273,5255,0
64x28,64,28,1707.0,723.0,5256,1
64x29,64,29,1707.0,750.2727272727273,5257,0
65x28,65,28,1734.3131313131314,723.0,5258,0
65x29,65,29,1734.3131313131314,750.2727272727273,5259,0
82x24,82,24,2199.0,614.0,5260,1
82x25,82,25,2199.0,641.2727272727273,5261,0
83x24,83,24,2226.313131313131,614.0,5262,0
83x25,83,25,2226.313131313131,641.2727272727273,5263,0
12x44,12,44,287.0,1159.0,5264,1
12x45,12,45,287.0,1186.2727272727273,5265,0
13x44,13,44,314.3131313131313,1159.0,5266,0
13x45,13,45,314.3131313131313,1186.2727272727273,5267,0
58x54,58,54,1543.0,1432.0,5268,1
58x55,58,55,1543.0,1459.2727272727273,5269,0
59x54,59,54,1570.3131313131314,1432.0,5270,0
59x55,59,55,1570.3131313131314,1459.2727272727273,5271,0
66x26,66,26,1762.0,668.0,5272,1
66x27,66,27,1762.0,695.2727272727273,5273,0
67x26,67,26,1789.3131313131314,668.0,5274,0
67x27,67,27,1789.3131313131314,695.2727272727273,5275,0
42x66,42,66,1106.0,1759.0,5276,1
42x67,42,67,1106.0,1786.2727272727273,5277,0
43x66,43,66,1133.3131313131314,1759.0,5278,0
43x67,43,67,1133.3131313131314,1786.2727272727273,5279,0
60x96,60,96,1598.0,2577.0,5280,1
60x97,60,97,1598.0,2604.2727272727275,5281,0
61x96,61,96,1625.3131313131314,2577.0,5282,0
61x97,61,97,1625.3131313131314,2604.2727272727275,5283,0
12x70,12,70,287.0,1868.0,5284,1
12x71,12,71,287.0,1895.2727272727273,5285,0
13x70,13,70,314.3131313131313,1868.0,5286,0
13x71,13,71,314.3131313131313,1895.2727272727273,5287,0
16x60,16,60,396.0,1595.0,5288,1
16x61,16,61,396.0,1622.2727272727273,5289,0
17x60,17,60,423.3131313131313,1595.0,5290,0
17x61,17,61,423.3131313131313,1622.2727272727273,5291,0
92x12,92,12,2472.0,286.0,5292,1
92x13,92,13,2472.0,313.27272727272725,5293,0
93x12,93,12,2499.313131313131,286.0,5294,0
93x13,93,13,2499.313131313131,313.27272727272725,5295,0
32x56,32,56,833.0,1486.0,5296,1
32x57,32,57,833.0,1513.2727272727273,5297,0
33x56,33,56,860.3131313131313,1486.0,5298,0
33x57,33,57,860.3131313131313,1513.2727272727273,5299,0
14x88,14,88,341.0,2359.0,5300,1
14x89,14,89,341.0,2386.2727272727275,5301,0
15x88,15,88,368.3131313131313,2359.0,5302,0
15x89,15,89,368.3131313131313,2386.2727272727275,5303,0
10x42,10,42,232.0,1105.0,5304,1
10x43,10,43,232.0,1132.2727272727273,5305,0
11x42,11,42,259.3131313131313,1105.0,5306,0
11x43,11,43,259.3131313131313,1132.2727272727273,5307,0
18x78,18,78,451.0,2086.0,5308,1
18x79,18,79,451.0,2113.2727272727275,5309,0
19x78,19,78,478.3131313131313,2086.0,5310,0
19x79,19,79,478.3131313131313,2113.2727272727275,5311,0
42x68,42,68,1106.0,1814.0,5312,1
42x69,42,69,1106.0,1841.2727272727273,5313,0
43x68,43,68,1133.3131313131314,1814.0,5314,0
43x69,43,69,1133.3131313131314,1841.2727272727273,5315,0
20x38,20,38,505.0,995.0,5316,1
20x39,20,39,505.0,1022.2727272727273,5317,0
21x38,21,38,532.3131313131313,995.0,5318,0
21x39,21,39,532.3131313131313,1022.2727272727273,5319,0
44x14,44,14,1161.0,341.0,5320,1
44x15,44,15,1161.0,368.27272727272725,5321,0
45x14,45,14,1188.3131313131314,341.0,5322,0
45x15,45,15,1188.3131313131314,368.27272727272725,5323,0
56x24,56,24,1489.0,614.0,5324,1
56x25,56,25,1489.0,641.2727272727273,5325,0
57x24,57,24,1516.3131313131314,614.0,5326,0
57x25,57,25,1516.3131313131314,641.2727272727273,5327,0
20x58,20,58,505.0,1541.0,5328,1
20x59,20,59,505.0,1568.2727272727273,5329,0
21x58,21,58,532.3131313131313,1541.0,5330,0
21x59,21,59,532.3131313131313,1568.2727272727273,5331,0
86x38,86,38,2308.0,995.0,5332,1
86x39,86,39,2308.0,1022.2727272727273,5333,0
87x38,87,38,2335.313131313131,995.0,5334,0
87x39,87,39,2335.313131313131,1022.2727272727273,5335,0
54x40,54,40,1434.0,1050.0,5336,1
54x41,54,41,1434.0,1077.2727272727273,5337,0
55x40,55,40,1461.3131313131314,1050.0,5338,0
55x41,55,41,1461.3131313131314,1077.2727272727273,5339,0
68x80,68,80,1816.0,2141.0,5340,1
68x81,68,81,1816.0,2168.2727272727275,5341,0
69x80,69,80,1843.3131313131314,2141.0,5342,0
69x81,69,81,1843.3131313131314,2168.2727272727275,5343,0
54x12,54,12,1434.0,286.0,5344,1
54x13,54,13,1434.0,313.27272727272725,5345,0
55x12,55,12,1461.3131313131314,286.0,5346,0
55x13,55,13,1461.3131313131314,313.27272727272725,5347,0
44x26,44,26,1161.0,668.0,5348,1
44x27,44,27,1161.0,695.2727272727273,5349,0
45x26,45,26,1188.3131313131314,668.0,5350,0
45x27,45,27,1188.3131313131314,695.2727272727273,5351,0
88x46,88,46,2363.0,1214.0,5352,1
88x47,88,47,2363.0,1241.2727272727273,5353,0
89x46,89,46,2390.313131313131,1214.0,5354,0
89x47,89,47,2390.313131313131,1241.2727272727273,5355,0
54x38,54,38,1434.0,995.0,5356,1
54x39,54,39,1434.0,1022.2727272727273,5357,0
55x38,55,38,1461.3131313131314,995.0,5358,0
55x39,55,39,1461.3131313131314,1022.2727272727273,5359,0
26x90,26,90,669.0,2414.0,5360,1
26x91,26,91,669.0,2441.2727272727275,5361,0
27x90,27,90,696.3131313131313,2414.0,5362,0
27x91,27,91,696.3131313131313,2441.2727272727275,5363,0
56x56,56,56,1489.0,1486.0,5364,1
56x57,56,57,1489.0,1513.2727272727273,5365,0
57x56,57,56,1516.3131313131314,1486.0,5366,0
57x57,57,57,1516.3131313131314,1513.2727272727273,5367,0
40x18,40,18,1052.0,450.0,5368,1
40x19,40,19,1052.0,477.27272727272725,5369,0
41x18,41,18,1079.3131313131314,450.0,5370,0
41x19,41,19,1079.3131313131314,477.27272727272725,5371,0
44x50,44,50,1161.0,1323.0,5372,1
44x51,44,51,1161.0,1350.2727272727273,5373,0
45x50,45,50,1188.3131313131314,1323.0,5374,0
45x51,45,51,1188.3131313131314,1350.2727272727273,5375,0
38x54,38,54,997.0,1432.0,5376,1
38x55,38,55,997.0,1459.2727272727273,5377,0
39x54,39,54,1024.3131313131314,1432.0,5378,0
39x55,39,55,1024.3131313131314,1459.2727272727273,5379,0
14x76,14,76,341.0,2032.0,5380,1
14x77,14,77,341.0,2059.2727272727275,5381,0
15x76,15,76,368.3131313131313,2032.0,5382,0
15x77,15,77,368.3131313131313,2059.2727272727275,5383,0
72x68,72,68,1926.0,1814.0,5384,1
72x69,72,69,1926.0,1841.2727272727273,5385,0
73x68,73,68,1953.3131313131314,1814.0,5386,0
73x69,73,69,1953.3131313131314,1841.2727272727273,5387,0
92x98,92,98,2472.0,2632.0,5388,1
92x99,92,99,2472.0,2659.2727272727275,5389,0
93x98,93,98,2499.313131313131,2632.0,5390,0
93x99,93,99,2499.313131313131,2659.2727272727275,5391,0
12x62,12,62,287.0,1650.0,5392,1
12x63,12,63,287.0,1677.2727272727273,5393,0
13x62,13,62,314.3131313131313,1650.0,5394,0
13x63,13,63,314.3131313131313,1677.2727272727273,5395,0
74x30,74,30,1980.0,777.0,5396,1
74x31,74,31,1980.0,804.2727272727273,5397,0
75x30,75,30,2007.3131313131314,777.0,5398,0
75x31,75,31,2007.3131313131314,804.2727272727273,5399,0
64x10,64,10,1707.0,232.0,5400,1
64x11,64,11,1707.0,259.27272727272725,5401,0
65x10,65,10,1734.3131313131314,232.0,5402,0
65x11,65,11,1734.3131313131314,259.27272727272725,5403,0
88x62,88,62,2363.0,1650.0,5404,1
88x63,88,63,2363.0,1677.2727272727273,5405,0
89x62,89,62,2390.313131313131,1650.0,5406,0
89x63,89,63,2390.313131313131,1677.2727272727273,5407,0
12x42,12,42,287.0,1105.0,5408,1
12x43,12,43,287.0,1132.2727272727273,5409,0
13x42,13,42,314.3131313131313,1105.0,5410,0
13x43,13,43,314.3131313131313,1132.2727272727273,5411,0
96x80,96,80,2581.0,2141.0,5412,1
96x81,96,81,2581.0,2168.2727272727275,5413,0
97x80,97,80,2608.313131313131,2141.0,5414,0
97x81,97,81,2608.313131313131,2168.2727272727275,5415,0
30x80,30,80,778.0,2141.0,5416,1
30x81,30,81,778.0,2168.2727272727275,5417,0
31x80,31,80,805.3131313131313,2141.0,5418,0
31x81,31,81,805.3131313131313,2168.2727272727275,5419,0
8x36,8,36,178.0,941.0,5420,1
8x37,8,37,178.0,968.2727272727273,5421,0
9x36,9,36,205.31313131313132,941.0,5422,0
9x37,9,37,205.31313131313132,968.2727272727273,5423,0
46x18,46,18,1215.0,450.0,5424,1
46x19,46,19,1215.0,477.27272727272725,5425,0
47x18,47,18,1242.3131313131314,450.0,5426,0
47x19,47,19,1242.3131313131314,477.27272727272725,5427,0
76x12,76,12,2035.0,286.0,5428,1
76x13,76,13,2035.0,313.27272727272725,5429,0
77x12,77,12,2062.313131313131,286.0,5430,0
77x13,77,13,2062.313131313131,313.27272727272725,5431,0
48x48,48,48,1270.0,1268.0,5432,1
48x49,48,49,1270.0,1295.2727272727273,5433,0
49x48,49,48,1297.3131313131314,1268.0,5434,0
49x49,49,49,1297.3131313131314,1295.2727272727273,5435,0
42x60,42,60,1106.0,1595.0,5436,1
42x61,42,61,1106.0,1622.2727272727273,5437,0
43x60,43,60,1133.3131313131314,1595.0,5438,0
43x61,43,61,1133.3131313131314,1622.2727272727273,5439,0
12x74,12,74,287.0,1977.0,5440,1
12x75,12,75,287.0,2004.2727272727273,5441,0
13x74,13,74,314.3131313131313,1977.0,5442,0
